"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
668425;2025-03-20;"quinta-feira";"11:00:00";"TO";153;351;"FORTALEZA DO TABOCAO";"Ultrapassagem Indevida";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;0;0;2;0;0;2;-9,00108845;-48,50109141;"SPRF-TO";"DEL02-TO";"UOP02-DEL02-TO"
668426;2025-03-20;"quinta-feira";"13:40:00";"MG";381;381;"SAO GONCALO DO RIO ABAIXO";"Conversão proibida";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-19,83381204;-43,35123539;"SPRF-MG";"DEL01-MG";"UOP01-DEL01-MG"
668427;2025-03-20;"quinta-feira";"13:10:00";"SC";101;214,1;"PALHOCA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Múltipla";"Reta";"Sim";3;0;2;0;1;0;2;2;-27,64588423;-48,67125213;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
668430;2025-03-20;"quinta-feira";"13:02:00";"MS";163;618,6;"SAO GABRIEL DO OESTE";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-19,36902343;-54,58393514;"SPRF-MS";"DEL06-MS";"UOP02-DEL06-MS"
668431;2025-03-20;"quinta-feira";"08:10:00";"SC";280;4,5;"SAO FRANCISCO DO SUL";"Conversão proibida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-26,25665;-48,62213;"SPRF-SC";"DEL03-SC";"UOP03-DEL03-SC"
668432;2025-03-20;"quinta-feira";"11:30:00";"BA";324;440;"RIACHAO DO JACUIPE";"Demais falhas na via";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";1;1;0;0;0;0;0;1;-11,85575919;-39,33174133;"SPRF-BA";"DEL04-BA";"UOP02-DEL04-BA"
668433;2025-03-20;"quinta-feira";"14:00:00";"SC";280;52;"GUARAMIRIM";"Acesso irregular";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;2;-26,46818;-48,95915;"SPRF-SC";"DEL03-SC";"UOP03-DEL03-SC"
668434;2025-03-20;"quinta-feira";"13:45:00";"MG";262;366;"JUATUBA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";4;0;2;0;2;0;2;2;-19,97290511;-44,31172371;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
668435;2025-03-20;"quinta-feira";"14:25:00";"RS";386;342,4;"LAJEADO";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;2;-29,43312;-52,00861;"SPRF-RS";"DEL04-RS";"UOP01-DEL04-RS"
668436;2025-03-20;"quinta-feira";"14:00:00";"RS";116;514;"PELOTAS";"Ausência de reação do condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;2;0;1;1;2;3;-31,6519932;-52,33644247;"SPRF-RS";"DEL07-RS";"UOP01-DEL07-RS"
668437;2025-02-07;"sexta-feira";"18:30:00";"GO";70;2;"AGUAS LINDAS DE GOIAS";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-15,76126732;-48,23982954;"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
668438;2025-03-12;"quarta-feira";"12:49:00";"SC";470;54,5;"BLUMENAU";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Interseção de Vias";"Sim";2;0;1;0;1;0;1;2;-26,873162;-49,114189;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
668439;2025-03-13;"quinta-feira";"19:40:00";"SC";101;145;"ITAPEMA";"Ingestão de álcool pelo condutor";"Engavetamento";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";3;0;0;0;3;0;0;3;-27,08067947;-48,60064459;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
668440;2025-03-20;"quinta-feira";"10:01:00";"MT";70;739;"CACERES";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Ponte";"Não";1;0;1;0;0;0;1;1;-16,05202;-57,7178;"SPRF-MT";"DEL03-MT";"UOP01-DEL03-MT"
668442;2025-03-20;"quinta-feira";"13:30:00";"PE";232;102;"BEZERROS";"Acessar a via sem observar a presença dos outros veículos";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Aclive;Viaduto;Interseção de Vias";"Sim";3;0;0;2;1;0;2;2;-8,248355;-35,758572;"SPRF-PE";"DEL02-PE";"UOP02-DEL02PE"
668443;2025-03-20;"quinta-feira";"13:20:00";"PR";163;111,8;"CAPANEMA";"Reação tardia ou ineficiente do condutor";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva;Declive";"Não";2;1;0;0;1;0;0;2;-25,62640678;-53,66179336;"SPRF-PR";"DEL02-PR";"UOP02-DEL02-PR"
668444;2025-03-20;"quinta-feira";"15:20:00";"MG";381;357;"JOAO MONLEVADE";"Reação tardia ou ineficiente do condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta;Interseção de Vias";"Sim";2;0;1;0;1;0;1;2;-19,839728;-43,179557;"SPRF-MG";"DEL03-MG";"UOP01-DEL03-MG"
668445;2025-03-20;"quinta-feira";"14:40:00";"TO";153;502,4;"PARAISO DO TOCANTINS";"Pista esburacada";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;-10,22228544;-48,87541294;"SPRF-TO";"DEL01-TO";"UOP01-DEL01-TO"
668447;2025-03-20;"quinta-feira";"15:05:00";"RS";116;318;"BARRA DO RIBEIRO";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Retorno Regulamentado;Reta;Em Obras";"Não";2;0;1;0;1;0;1;2;-30,274165;-51,409812;"SPRF-RS";"DEL02-RS";"UOP01-DEL02-RS"
668450;2025-02-16;"domingo";"17:35:00";"PR";116;6;"QUATRO BARRAS";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta;Aclive";"Sim";2;0;1;1;0;0;2;1;-25,3669;-49,0996;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
668453;2025-03-20;"quinta-feira";"12:55:00";"AC";364;127;"RIO BRANCO";"Retorno proibido";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-10,022417;-67,8166583;"SPRF-AC";"DEL01-AC";"UOP01-DEL01-AC"
668455;2025-03-20;"quinta-feira";"15:40:00";"SC";282;5,9;"SAO JOSE";"Condutor deixou de manter distância do veículo da frente";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Sim";2;0;1;0;1;0;1;2;-27,58472;-48,61649;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
668460;2025-03-20;"quinta-feira";"16:00:00";"SP";116;206;"GUARULHOS";"Velocidade Incompatível";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;3;-23,42022113;-46,38611197;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
668461;2025-03-20;"quinta-feira";"14:00:00";"MG";365;148;"PIRAPORA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;2;0;0;1;-17,27836286;-44,86916465;"SPRF-MG";"DEL10-MG";"UOP02-DEL010-MG"
668462;2025-03-20;"quinta-feira";"12:10:00";"BA";101;894;"CARAVELAS";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-17,68318149;-39,77405311;"SPRF-BA";"DEL09-BA";"UOP02-DEL09-BA"
668465;2025-03-20;"quinta-feira";"15:45:00";"MG";262;791,1;"UBERABA";"Mal súbito do condutor";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";1;1;0;0;0;0;0;1;-19,76347259;-47,80220032;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
668468;2025-03-20;"quinta-feira";"16:40:00";"RS";285;122;"VACARIA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Rotatória";"Sim";5;0;2;0;3;0;2;2;-28,50586792;-50,94308669;"SPRF-RS";"DEL05-RS";"UOP03-DEL05-RS"
668472;2025-03-20;"quinta-feira";"15:20:00";"RJ";40;101;"DUQUE DE CAXIAS";"Pista Escorregadia";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Sim";1;0;1;0;0;0;1;1;-22,60540183;-43,28961533;"SPRF-RJ";"DEL01-RJ";"UOP01-DEL01-RJ"
668473;2025-03-09;"domingo";"07:50:00";"SP";101;30,1;"UBATUBA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta;Em Obras;Declive";"Sim";2;0;1;0;1;0;1;2;-23,38107095;-44,96716607;"SPRF-SP";"DEL06-SP";"UOP01-DEL06-SP"
668476;2025-03-20;"quinta-feira";"17:30:00";"SC";101;91,3;"BARRA VELHA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta;Viaduto;Interseção de Vias";"Sim";3;0;2;0;1;0;2;2;-26,68007143;-48,69255239;"SPRF-SC";"DEL03-SC";"UOP02-DEL03-SC"
668477;2025-03-20;"quinta-feira";"17:20:00";"PE";101;60;"RECIFE";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;1;0;0;1;1;-7,9880218;-34,9325688;"SPRF-PE";"DEL01-PE";"UOP02-DEL01-PE"
668481;2025-03-20;"quinta-feira";"16:40:00";"PE";101;60;"RECIFE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-7,99315643;-34,93720941;"SPRF-PE";"DEL01-PE";"UOP02-DEL01-PE"
668483;2025-03-20;"quinta-feira";"16:30:00";"CE";222;221;"SOBRAL";"Deficiência do Sistema de Iluminação/Sinalização";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;1;-3,719202;-40,33222491;"SPRF-CE";"DEL04-CE";"UOP01-DEL04-CE"
668484;2025-03-20;"quinta-feira";"17:30:00";"GO";153;509;"APARECIDA DE GOIANIA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-16,7822415;-49,2370886;"SPRF-GO";"DEL01-GO";"UOP03-DEL01-GO"
668485;2025-03-20;"quinta-feira";"17:15:00";"PR";376;2;"SAO JOSE DOS PINHAIS";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;-25,5495316;-49,18829972;"SPRF-PR";"DEL01-PR";"UOP04-DEL01-PR"
668486;2025-03-20;"quinta-feira";"17:40:00";"PR";277;598;"CASCAVEL";"Animais na Pista";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;-24,9972581;-53,5176597;"SPRF-PR";"DEL04-PR";"UOP01-DEL04-PR"
668489;2025-03-20;"quinta-feira";"15:50:00";"MG";262;664,5;"IBIA";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";1;0;0;1;0;0;1;1;-19,553724;-46,769787;"SPRF-MG";"DEL08-MG";"UOP01-DEL08-MG"
668491;2025-03-20;"quinta-feira";"10:05:00";"PR";272;568;"GUAIRA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Rotatória";"Não";2;0;0;0;2;0;0;2;-24,10592297;-54,23926806;"SPRF-PR";"DEL06-PR";"UOP01-DEL06-PR"
668494;2025-03-20;"quinta-feira";"11:50:00";"BA";242;835,2;"BARREIRAS";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta;Declive";"Não";1;0;1;0;0;0;1;1;-12,11183734;-45,17028809;"SPRF-BA";"DEL10-BA";"UOP01-DEL10-BA"
668495;2025-03-20;"quinta-feira";"17:20:00";"MS";376;93,6;"IVINHEMA";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-22,309819;-54,055131;"SPRF-MS";"DEL04-MS";"UOP04-DEL04-MS"
668496;2025-03-20;"quinta-feira";"14:30:00";"MA";226;283,7;"BARRA DO CORDA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;-5,453883;-45,124052;"SPRF-MA";"DEL06-MA";"UOP01-DEL06-MA"
668497;2025-03-20;"quinta-feira";"18:20:00";"PR";116;54;"CAMPINA GRANDE DO SUL";"Afundamento ou ondulação no pavimento";"Tombamento";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta;Aclive";"Não";1;0;1;0;0;0;1;1;-25,27686543;-48,92400557;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
668498;2025-03-20;"quinta-feira";"17:45:00";"SC";470;65,6;"INDAIAL";"Pista esburacada";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";1;0;1;0;0;0;1;1;-26,869879;-49,223983;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
668499;2025-03-20;"quinta-feira";"18:50:00";"RJ";356;149;"CAMPOS DOS GOYTACAZES";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-21,765991;-41,274094;"SPRF-RJ";"DEL08-RJ";"UOP02-DEL08-RJ"
668501;2025-01-23;"quinta-feira";"22:20:00";"RJ";116;202;"QUEIMADOS";"Acesso irregular";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";3;0;0;1;2;0;1;2;-22,72996588;-43,61317403;"SPRF-RJ";"DEL06-RJ";"UOP02-DEL06-RJ"
668503;2025-03-20;"quinta-feira";"18:30:00";"MG";262;422,9;"IGARATINGA";"Desrespeitar a preferência no cruzamento";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Retorno Regulamentado";"Sim";3;0;0;2;1;0;2;2;-19,88898774;-44,79771852;"SPRF-MG";"DEL08-MG";"UOP03-DEL08-MG"
668505;2025-03-20;"quinta-feira";"16:53:00";"MG";381;670;"PERDOES";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta;Aclive";"Não";2;0;2;0;0;0;2;1;-21,056;-45,043;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
668506;2025-03-20;"quinta-feira";"19:15:00";"SP";116;112;"TAUBATE";"Avarias e/ou desgaste excessivo no pneu";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;-23,0380895;-45,5657526;"SPRF-SP";"DEL02-SP";"UOP02-DEL02-SP"
668507;2025-03-20;"quinta-feira";"19:40:00";"MG";40;519,5;"CONTAGEM";"Objeto estático sobre o leito carroçável";"Colisão com objeto";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta;Aclive";"Não";5;1;0;0;2;2;0;4;-19,84404542;-44,07429457;"SPRF-MG";"DEL01-MG";"UOP02-DEL01-MG"
668508;2025-03-20;"quinta-feira";"18:55:00";"PE";232;508;"SALGUEIRO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;2;0;1;0;2;2;-8,06267142;-39,12334442;"SPRF-PE";"DEL05-PE";"UOP01-DEL05-PE"
668509;2025-03-20;"quinta-feira";"17:20:00";"SC";282;3;"FLORIANOPOLIS";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-27,60176751;-48,59740907;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
668511;2025-03-20;"quinta-feira";"19:25:00";"GO";70;6,4;"AGUAS LINDAS DE GOIAS";"Estacionar ou parar em local proibido";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-15,74967775;-48,2619904;"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
668512;2025-03-20;"quinta-feira";"18:40:00";"MT";163;708;"SORRISO";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-12,9066;-55,8504;"SPRF-MT";"DEL06-MT";"UOP01-DEL06-MT"
668513;2025-03-20;"quinta-feira";"20:10:00";"SC";101;111;"NAVEGANTES";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-26,84442886;-48,71709645;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
668514;2025-03-20;"quinta-feira";"20:00:00";"SC";282;15,8;"PALHOCA";"Conversão proibida";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-27,6574;-48,6806;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
668516;2025-03-20;"quinta-feira";"18:30:00";"PR";116;94;"SAO JOSE DOS PINHAIS";"Ausência de reação do condutor";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta;Declive";"Não";1;0;1;0;0;0;1;1;-25,50041813;-49,16646436;"SPRF-PR";"DEL01-PR";"UOP07-DEL01-PR"
668517;2025-03-20;"quinta-feira";"17:40:00";"RO";364;341,9;"JI-PARANA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;1;0;0;1;1;-10,8268984;-62,0141774;"SPRF-RO";"DEL02-RO";"UOP01-DEL02-RO"
668518;2025-03-20;"quinta-feira";"19:00:00";"MG";116;706,3;"MURIAE";"Velocidade Incompatível";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Não";2;0;1;0;1;0;1;1;-21,15335669;-42,38197088;"SPRF-MG";"DEL07-MG";"UOP02-DEL07-MG"
668519;2025-03-20;"quinta-feira";"17:10:00";"RJ";101;321;"NITEROI";"Avarias e/ou desgaste excessivo no pneu";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Reta";"Não";2;0;1;0;1;0;1;1;-22,87397391;-43,11007261;"SPRF-RJ";"DEL02-RJ";"UOP01-DEL02-RJ"
668520;2025-03-20;"quinta-feira";"19:50:00";"RS";158;329;"SANTA MARIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta;Interseção de Vias";"Sim";3;0;0;1;2;0;1;2;-29,70167565;-53,83861715;"SPRF-RS";"DEL09-RS";"UOP01-DEL09-RS"
668522;2025-03-20;"quinta-feira";"21:05:00";"SC";101;205;"SAO JOSE";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,583799;-48,615332;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
668523;2025-03-20;"quinta-feira";"20:00:00";"RS";468;1,5;"PALMEIRA DAS MISSOES";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;2;0;0;2;2;-27,87292082;-53,31085682;"SPRF-RS";"DEL08-RS";"UOP01-DEL08-RS"
668524;2025-03-20;"quinta-feira";"19:00:00";"GO";60;452;"JATAI";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta;Declive";"Não";1;0;0;1;0;0;1;1;-17,854301;-51,54006;"SPRF-GO";"DEL05-GO";"UOP01-DEL05-GO"
668525;2025-03-20;"quinta-feira";"21:10:00";"RS";116;261,8;"CANOAS";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Curva";"Sim";1;0;1;0;0;0;1;1;-29,89535012;-51,17626905;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
668527;2025-03-20;"quinta-feira";"18:40:00";"MG";116;803,6;"ALEM PARAIBA";"Animais na Pista";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;-21,79296527;-42,71468282;"SPRF-MG";"DEL07-MG";"UOP01-DEL07-MG"
668528;2025-03-20;"quinta-feira";"21:00:00";"RJ";116;182;"NOVA IGUACU";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-22,75652868;-43,43138516;"SPRF-RJ";"DEL06-RJ";"UOP01-DEL06-RJ"
668529;2025-03-20;"quinta-feira";"19:30:00";"RS";287;402;"SANTIAGO";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";4;0;4;0;0;0;4;2;-29,14952408;-54,88638188;"SPRF-RS";"DEL12-RS";"UOP02-DEL12-RS"
668530;2025-03-20;"quinta-feira";"21:27:00";"ES";101;142;"LINHARES";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-19,33462659;-40,0678736;"SPRF-ES";"DEL04-ES";"UOP01-DEL04-ES"
668531;2025-03-20;"quinta-feira";"21:16:00";"PR";277;594,5;"CASCAVEL";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";4;0;3;0;1;0;3;2;-24,9794733;-53,4963745;"SPRF-PR";"DEL04-PR";"UOP01-DEL04-PR"
668532;2025-03-20;"quinta-feira";"21:35:00";"BA";407;112;"JAGUARARI";"Animais na Pista";"Atropelamento de Animal";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Aclive";"Não";2;0;0;0;1;1;0;2;-10,335357;-40,167738;"SPRF-BA";"DEL04-BA";"UOP01-DEL04-BA"
668533;2025-03-20;"quinta-feira";"21:20:00";"RJ";40;118;"DUQUE DE CAXIAS";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;-22,7540555;-43,2874206;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
668535;2025-03-20;"quinta-feira";"19:40:00";"SC";101;450,8;"SAO JOAO DO SUL";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;0;1;2;0;1;2;-29,18431342;-49,75508451;"SPRF-SC";"DEL02-SC";"UOP02-DEL02-SC"
668536;2025-02-12;"quarta-feira";"23:40:00";"DF";60;6;"BRASILIA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-15,90037874;-48,12123649;"SPRF-DF";"DEL03-DF";"UOP01-DEL03-DF"
668539;2025-03-20;"quinta-feira";"22:00:00";"PR";376;621,1;"SAO JOSE DOS PINHAIS";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Vento";"Dupla";"Reta;Aclive";"Não";1;0;1;0;0;0;1;1;-25,62259099;-49,16684205;"SPRF-PR";"DEL01-PR";"UOP04-DEL01-PR"
