id;ano;feriado;mes;data_inversa;uf;br;km;municipio;causa_acidente;classificacao_acidente;veiculos;condicao_metereologica;fase_dia;dia_semana;tipo_acidente;tipo_pista;mortos;feridos_graves;latitude;longitude;status;regiao;periodo;palavras_filtradas;lemma;normalizado;Topic;Top Terms;Categoria
595708;2024.0;n;4.0;2024-04-22;GO;60;391;RIO VERDE;Ausência de reação do condutor;Com Vítimas Feridas;2;Céu Claro;Pleno dia;segunda-feira;Saída de leito carroçável;Dupla;0;0;-17.8252;-50.9624;Segura;Centro-Oeste;2 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
687730;2025.0;n;4.0;2025-04-27;TO;153;392;RIO DOS BOIS;Acesso irregular;Sem Vítimas;3;Chuva;Plena Noite;domingo;Colisão transversal;Simples;0;0;-9,33787842;-48,53510767;Segura;Norte;2 Trimestre;acesso irregular;acesso irregular;acesso irregular;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
626077;2024.0;n;9.0;2024-09-06;CE;222;3,7;CAUCAIA;Acessar a via sem observar a presença dos outros veículos;Sem Vítimas;2;Céu Claro;Pleno dia;sexta-feira;Colisão lateral mesmo sentido;Dupla;0;0;-3.74164754;-38.60449792;Segura;Nordeste;3 Trimestre;acessar via observar presença outros veículos;acessar via observar presença outros veículos;acessar via observar presença outro veículo;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
652800;2025.0;n;1.0;2025-01-02;RS;116;153,7;CAXIAS DO SUL;Condutor usando celular;Com Vítimas Feridas;1;Céu Claro;Pleno dia;quinta-feira;Colisão com objeto;Dupla;0;0;-29,18873449;-51,18118286;Segura;Sul;1 Trimestre;condutor usando celular;condutor usando celular;condutor usando celular;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
626072;2024.0;n;9.0;2024-09-06;MG;40;606,7;CONGONHAS;Desrespeitar a preferência no cruzamento;Com Vítimas Feridas;3;Céu Claro;Pleno dia;sexta-feira;Colisão transversal;Simples;0;1;-20.47575131;-43.84280562;Perigosa;Sudeste;3 Trimestre;desrespeitar preferência cruzamento;desrespeitar preferência cruzamento;desrespeitar preferência cruzamento;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
610728;2024.0;n;6.0;2024-06-29;MT;163;573;NOVA MUTUM;Condutor Dormindo;Com Vítimas Fatais;2;Céu Claro;Plena Noite;sábado;Colisão frontal;Simples;1;0;-14.13823325;-56.10402945;Perigosa;Centro-Oeste;2 Trimestre;condutor dormindo;condutor dormindo;condutor dormindo;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
686974;2025.0;n;4.0;2025-04-24;CE;116;84;CASCAVEL;Transitar na contramão;Com Vítimas Feridas;4;Céu Claro;Plena Noite;quinta-feira;Colisão frontal;Simples;0;1;-4,459287;-38,372012;Perigosa;Nordeste;2 Trimestre;transitar contramão;transitar contramão;transitar contramão;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
665558;2025.0;n;3.0;2025-03-06;MG;381;451,2;SABARA;Acessar a via sem observar a presença dos outros veículos;Com Vítimas Feridas;4;Sol;Pleno dia;quinta-feira;Colisão transversal;Simples;0;0;-19,8341342;-43,84860277;Segura;Sudeste;1 Trimestre;acessar via observar presença outros veículos;acessar via observar presença outros veículos;acessar via observar presença outro veículo;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
613944;2024.0;n;7.0;2024-07-12;MG;381;942,2;EXTREMA;Manobra de mudança de faixa;Com Vítimas Feridas;3;Céu Claro;Pleno dia;sexta-feira;Colisão lateral mesmo sentido;Múltipla;0;0;-22.86605937;-46.34940386;Segura;Sudeste;3 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
599747;2024.0;n;4.0;2024-04-22;PB;230;409;POMBAL;Animais na Pista;Com Vítimas Feridas;1;Céu Claro;Plena Noite;segunda-feira;Atropelamento de Animal;Simples;0;0;-6.7577;-37.7916;Segura;Nordeste;2 Trimestre;animais pista;animais pista;animai pista;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
603976;2024.0;n;5.0;2024-05-30;PR;376;2,7;MARINGA;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;5;Céu Claro;Amanhecer;quinta-feira;Colisão traseira;Dupla;0;0;-23.4273;-51.9375;Segura;Sul;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
666162;2025.0;n;3.0;2025-03-09;PE;104;22,8;TAQUARITINGA DO NORTE;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;1;Chuva;Pleno dia;domingo;Colisão com objeto;Dupla;0;0;-7,970051;-36,110712;Segura;Nordeste;1 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
602418;2024.0;n;5.0;2024-05-23;SP;116;289,1;ITAPECERICA DA SERRA;Ausência de reação do condutor;Sem Vítimas;2;Sol;Pleno dia;quinta-feira;Colisão lateral mesmo sentido;Dupla;0;0;-23.72290969;-46.89096614;Segura;Sudeste;2 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
597777;2024.0;n;5.0;2024-05-02;SE;101;19,2;SAO FRANCISCO;Condutor Dormindo;Com Vítimas Feridas;2;Nublado;Pleno dia;quinta-feira;Saída de leito carroçável;Dupla;0;1;-10.35365721;-36.90338472;Perigosa;Nordeste;2 Trimestre;condutor dormindo;condutor dormindo;condutor dormindo;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
622772;2024.0;n;8.0;2024-08-13;PA;163;314;NOVO PROGRESSO;Demais falhas mecânicas ou elétricas;Com Vítimas Feridas;2;Céu Claro;Pleno dia;terça-feira;Saída de leito carroçável;Simples;0;0;-7.022492;-55.42138691;Segura;Norte;3 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
619715;2024.0;n;8.0;2024-08-07;SC;101;104;PENHA;Ultrapassagem Indevida;Com Vítimas Feridas;2;Nublado;Plena Noite;quarta-feira;Colisão lateral mesmo sentido;Dupla;0;0;-26.79281742;-48.68080819;Segura;Sul;3 Trimestre;ultrapassagem indevida;ultrapassagem indevida;ultrapassagem indevida;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
621114;2024.0;n;8.0;2024-08-14;SP;116;312;SAO LOURENCO DA SERRA;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;3;Céu Claro;Pleno dia;quarta-feira;Colisão traseira;Dupla;0;0;-23.88342825;-46.97368879;Segura;Sudeste;3 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
614018;2024.0;n;7.0;2024-07-12;PB;116;11,5;CACHOEIRA DOS INDIOS;Pista Escorregadia;Com Vítimas Feridas;1;Garoa/Chuvisco;Plena Noite;sexta-feira;Saída de leito carroçável;Simples;0;0;-6.985178;-38.744354;Segura;Nordeste;3 Trimestre;pista escorregadia;pista escorregadia;pista escorregadia;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
597913;2024.0;n;5.0;2024-05-02;PR;153;12,2;JACAREZINHO;Ultrapassagem Indevida;Com Vítimas Fatais;2;Céu Claro;Plena Noite;quinta-feira;Colisão frontal;Simples;1;0;-23.09307093;-49.93831533;Perigosa;Sul;2 Trimestre;ultrapassagem indevida;ultrapassagem indevida;ultrapassagem indevida;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
588811;2024.0;n;3.0;2024-03-21;RS;116;248,1;SAO LEOPOLDO;Acessar a via sem observar a presença dos outros veículos;Sem Vítimas;2;Garoa/Chuvisco;Pleno dia;quinta-feira;Colisão transversal;Múltipla;0;0;-29.77605895;-51.15508618;Segura;Sul;1 Trimestre;acessar via observar presença outros veículos;acessar via observar presença outros veículos;acessar via observar presença outro veículo;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
579386;2024.0;n;2.0;2024-02-02;PR;116;152;MANDIRITUBA;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;2;Céu Claro;Pleno dia;sexta-feira;Colisão traseira;Dupla;0;0;-25.83236296;-49.33609707;Segura;Sul;1 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
611520;2024.0;n;7.0;2024-07-02;SC;470;217,5;SAO CRISTOVAO DO SUL;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;2;Céu Claro;Pleno dia;terça-feira;Colisão transversal;Simples;0;0;-27.29754;-50.291843;Segura;Sul;3 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
666445;2025.0;n;3.0;2025-03-10;PE;232;330;CUSTODIA;Transitar na contramão;Com Vítimas Feridas;3;Céu Claro;Plena Noite;segunda-feira;Colisão frontal;Simples;0;1;-8,08958;-37,614088;Perigosa;Nordeste;1 Trimestre;transitar contramão;transitar contramão;transitar contramão;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
653164;2025.0;n;1.0;2025-01-04;SC;282;110;ALFREDO WAGNER;Condutor deixou de manter distância do veículo da frente;Com Vítimas Feridas;2;Céu Claro;Pleno dia;sábado;Colisão traseira;Simples;0;1;-27,727324;-49,360542;Perigosa;Sul;1 Trimestre;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frent;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
601166;2024.0;n;5.0;2024-05-17;PE;316;105,8;OURICURI;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;3;Nublado;Plena Noite;sexta-feira;Colisão traseira;Simples;0;2;-7.95538676;-39.9055009;Perigosa;Nordeste;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
665009;2025.0;n;3.0;2025-03-03;TO;10;483;PALMAS;Avarias e/ou desgaste excessivo no pneu;Com Vítimas Feridas;2;Céu Claro;Anoitecer;segunda-feira;Tombamento;Simples;0;0;-10,218815;-48,16049;Segura;Norte;1 Trimestre;avarias desgaste excessivo pneu;avarias desgaste excessivo pneu;avaria desgast excessivo pneu;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
687817;2025.0;n;4.0;2025-04-28;SC;101;212,2;PALHOCA;Ausência de reação do condutor;Com Vítimas Feridas;7;Céu Claro;Pleno dia;segunda-feira;Colisão traseira;Múltipla;0;2;-27,63162;-48,66078;Perigosa;Sul;2 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
666554;2025.0;n;3.0;2025-03-11;MG;365;860;SANTA VITORIA;Deficiência do Sistema de Iluminação/Sinalização;Com Vítimas Feridas;3;Céu Claro;Plena Noite;terça-feira;Colisão lateral mesmo sentido;Simples;0;0;-19,04446737;-50,5002594;Segura;Sudeste;1 Trimestre;deficiência sistema;deficiência sistema;deficiência sistema;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
667356;2025.0;n;3.0;2025-03-15;RS;285;459;IJUI;Ingestão de álcool pelo condutor;Sem Vítimas;3;Nublado;Pleno dia;sábado;Colisão lateral sentido oposto;Simples;0;0;-28,40910174;-53,90225843;Segura;Sul;1 Trimestre;ingestão álcool condutor;ingestão álcool condutor;ingestão álcool condutor;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
658483;2025.0;n;1.0;2025-01-31;RJ;101;294;ITABORAI;Trafegar com motocicleta (ou similar) entre as faixas;Com Vítimas Fatais;4;Chuva;Plena Noite;sexta-feira;Colisão transversal;Dupla;1;0;-22,7584434;-42,89502344;Perigosa;Sudeste;1 Trimestre;trafegar motocicleta similar faixas;trafegar motocicleta similar faixas;trafegar motocicleta similar faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
666074;2025.0;n;3.0;2025-03-09;BA;116;835;VITORIA DA CONQUISTA;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;2;Céu Claro;Plena Noite;domingo;Colisão traseira;Simples;0;0;-14,94511658;-40,89609146;Segura;Nordeste;1 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
686729;2025.0;n;4.0;2025-04-22;SC;470;72;INDAIAL;Condutor deixou de manter distância do veículo da frente;Com Vítimas Feridas;2;Céu Claro;Pleno dia;terça-feira;Colisão traseira;Simples;0;0;-26,9049491;-49,2710583;Segura;Sul;2 Trimestre;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frent;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
666379;2025.0;n;3.0;2025-03-10;PE;232;240,8;ARCOVERDE;Manobra de mudança de faixa;Com Vítimas Feridas;2;Sol;Pleno dia;segunda-feira;Colisão lateral sentido oposto;Simples;0;0;-8,415148;-36,968872;Segura;Nordeste;1 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
608476;2024.0;n;6.0;2024-06-18;BA;101;204;MURITIBA;Objeto estático sobre o leito carroçável;Com Vítimas Feridas;1;Garoa/Chuvisco;Plena Noite;terça-feira;Colisão com objeto;Múltipla;0;0;-12.63317306;-39.09398987;Segura;Nordeste;2 Trimestre;objeto estático sobre leito carroçável;objeto estático sobre leito carroçável;objeto estático sobr leito carroçável;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
671031;2025.0;n;4.0;2025-04-02;MG;116;575,8;MANHUACU;Velocidade Incompatível;Com Vítimas Feridas;1;Nublado;Amanhecer;quarta-feira;Tombamento;Simples;0;1;-20,159227;-42,190477;Perigosa;Sudeste;2 Trimestre;velocidade incompatível;velocidade incompatível;velocidad incompatível;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
611138;2024.0;n;6.0;2024-06-30;PE;232;251;ARCOVERDE;Manobra de mudança de faixa;Com Vítimas Feridas;2;Céu Claro;Plena Noite;domingo;Colisão frontal;Simples;0;1;-8.429241;-37.060127;Perigosa;Nordeste;2 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
617462;2024.0;n;7.0;2024-07-28;MS;163;574,7;BANDEIRANTES;Condutor Dormindo;Com Vítimas Fatais;4;Céu Claro;Pleno dia;domingo;Colisão lateral sentido oposto;Simples;2;2;-19.69581101;-54.35067253;Perigosa;Centro-Oeste;3 Trimestre;condutor dormindo;condutor dormindo;condutor dormindo;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
585297;2024.0;n;3.0;2024-03-06;PR;277;50;MORRETES;Condutor Dormindo;Com Vítimas Feridas;2;Céu Claro;Pleno dia;quarta-feira;Saída de leito carroçável;Dupla;0;0;-25.59563891;-48.89814806;Segura;Sul;1 Trimestre;condutor dormindo;condutor dormindo;condutor dormindo;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
601211;2024.0;n;5.0;2024-05-17;MT;364;214;RONDONOPOLIS;Demais falhas mecânicas ou elétricas;Sem Vítimas;2;Céu Claro;Plena Noite;sexta-feira;Incêndio;Dupla;0;0;-16.39255604;-54.71407876;Segura;Centro-Oeste;2 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
652976;2025.0;n;1.0;2025-01-03;ES;101;301;VIANA;Demais falhas mecânicas ou elétricas;Com Vítimas Feridas;6;Nublado;Pleno dia;sexta-feira;Colisão traseira;Dupla;0;0;-20,36825561;-40,44406414;Segura;Sudeste;1 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
